simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source,calib_mean,calib_err,calib_local,zeropoint,visit_from_image,detector_id,detector_name
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100809,60868.33009929246,60868.32992568077,g,2.27241009336533,64.0007558114186,108.760811187551,22.089412689208984,30.0001001358032,160.796185397993,52.8114941837909,-28.1345856747246,-1,g,20250711,g_6,0.0801050223031866,53.18813068825668,-27.92586248503449,745512972732858756,745512972732858405,434.7553185504426,541.0422930254474,0.58699256,0.3470386,53.18813068825668,-27.92586248503449,3.1417407e-05,2.1185693e-05,12231.130069690866,1839.1389225101163,9554.693075971782,1048.6739545144696,False,11075.722522348551,1400.941961218531,False,10565.272173492394,1995.6655009233707,False,11963.088534500786,2938.586075529533,False,11024.507307065362,4111.317747739041,False,-0.917787974577028,64.63757749295685,10531.52448719824,977.9889159366452,0.0,0.0459845253805465,False,19470.216796875,2462.74169921875,False,18572.88671875,3508.217173066462,False,19380.184625804424,7227.361258626506,False,False,-1.613396399424278,113.62758903297424,False,False,0.5734468273535597,0.00017450416198153666,0.5734468273535597,32.003767114230364,2025071100809,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100810,60868.33053406468,60868.33036045327,g,2.26212319367776,63.8727502337042,108.703100008098,22.14482879638672,30.0000507831573,160.796283724534,52.8115257887892,-28.1345854152637,-1,g,20250711,g_6,0.211354074823637,53.18821916899197,-27.92584885842567,745512972867076507,745512972867076138,436.0,545.0,,,53.18821916899197,-27.92584885842567,,,14319.490274177851,1757.9014546149533,11724.262155726312,1019.8492435571792,True,13021.96617761494,1362.1830323282486,True,12337.841496012968,1935.1203168317977,True,13780.741120788229,2853.490438176539,True,11842.24110627223,3998.4536360051206,True,-0.3219439539973054,63.99034978688243,11520.458286745335,894.4018563184726,,,True,23488.359375,2457.036376953125,True,22254.3701171875,3490.47147071719,True,21360.43137538433,7212.207025096518,True,True,-0.5807061074307134,115.42253388048186,True,False,0.5568835546224178,0.00016325810907836204,0.5568835546224178,32.03558901777422,2025071100810,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100811,60868.33096959109,60868.33079597979,g,2.25193513427126,63.7440183785739,108.645138928481,22.152528762817383,30.0000319480896,160.796397480349,52.8113460051596,-28.1346497604729,-1,g,20250711,g_6,0.1158870726584961,53.18817402126101,-27.925878019667,745512973001294238,745512973001293871,427.1301767032432,553.9303980701175,0.17069416,0.13901368,53.18817402126101,-27.925878019667,9.3152e-06,7.940349e-06,10296.064315615113,1760.1506892956932,10248.344926624655,1018.2712931219278,False,11404.379252799172,1359.839955925549,False,11744.808500401208,1936.6899479528204,False,14362.388720472673,2851.224444471352,False,14370.77508794704,3990.8995150697456,False,-0.5353876624491867,64.11466492074908,11819.39352061248,914.2948987252722,0.0,0.846209853309952,False,20553.099609375,2450.71875,False,21166.625,3490.324245660244,False,25899.171300709248,7192.443660982423,False,False,-0.9648816224037536,115.54816490467184,False,False,0.556581208095647,0.00016280258807374685,0.556581208095647,32.03617865220102,2025071100811,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100812,60868.33140391935,60868.3312303079,g,2.24189860297094,63.6159228320187,108.587543058346,22.1374454498291,30.0000584125519,160.796520234029,52.8112263543399,-28.134585705863,-1,g,20250711,g_6,0.2304104951940078,53.18819164375276,-27.92590587550384,745512973135511952,745512973135511593,348.055642777983,555.1555169417898,0.47315228,0.16997997,53.18819164375276,-27.92590587550384,2.5008872e-05,1.2481475e-05,10440.076044630325,1799.154198939745,9942.860308427797,1031.718661471252,False,11081.630949240604,1377.957648412348,False,11947.64570884128,1963.8807758655664,False,10331.908353473536,2889.114148724783,False,6179.039659254832,4043.403964780438,False,-0.960337506851419,63.42953140577732,10187.510989565371,936.1026940046848,1.0,0.1019513477620444,False,19675.525390625,2446.574951171875,False,21213.1416015625,3486.886203546708,False,10970.934897780418,7179.096446903699,False,False,-1.705087011665863,112.61964609779214,False,False,0.5730135016793609,0.00015886383345899756,0.5730135016793609,32.004587862028465,2025071100812,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100818,60868.33528131289,60868.33510769573,i,2.15612337745007,62.4698458339616,108.075558297484,22.24309730529785,30.0010437965393,160.796996487987,52.8114649511181,-28.1345847258825,-1,i,20250711,i_39,0.1735889832488902,53.18809824853534,-27.92585074314956,745512973940818016,0,303.0,529.0,,,53.18809824853534,-27.92585074314956,,,106429.44372325,1805.453221570003,94511.4776040953,1064.0635216761902,True,107836.3633853247,1407.957423837659,True,112759.4975501198,1984.6205698470087,True,117879.59692167696,2912.993474462048,True,133681.451242758,4074.782171386009,True,,,43.79187582240166,52.81677210731326,,,True,166844.1875,2178.388671875,True,174461.25,3070.6006404234254,True,206831.6513671875,6304.4941361301935,True,True,,,True,False,0.6442025361221637,0.0001814777876154917,0.6442025361221637,31.87744392441293,2025071100818,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100819,60868.33574971512,60868.335576097605,i,2.14624843950567,62.3310358786584,108.013944302666,22.274232864379883,30.0011074542999,161.446773358815,52.811534549459,-28.1346480354493,-1,i,20250711,i_39,0.1113670757957208,53.18815091480768,-27.92588273799805,745512974075036476,745512974075035737,342.8284779630296,479.2279164032128,0.059777908,0.057416193,53.18815091480768,-27.92588273799805,3.3095562e-06,3.2034432e-06,107188.96866546628,1864.4821906402324,97133.98843222953,1094.4999863512462,False,106918.66832486088,1447.510391171081,False,114769.58602610488,2049.795022852743,False,114996.66472695336,2999.147114100861,False,110184.15309859034,4190.068837155827,False,0.3881445500961855,65.56505682135906,89437.8573848271,952.4253110853508,1.0,0.0094687413198939,False,160978.4375,2179.39453125,False,172798.9033203125,3086.203795314065,False,165895.0030052662,6308.633889578185,False,False,0.5843965715021519,98.71578618648896,False,False,0.6606260417405165,0.00019118531766030186,0.6606260417405165,31.850110776273603,2025071100819,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071100820,60868.33618421427,60868.336010600055,i,2.1371577655832,62.202290115621096,107.956874288255,22.219106674194336,30.0005362033844,161.446824358951,52.8113197514792,-28.1345846279461,-1,i,20250711,i_39,0.118392836832663,53.188165986392406,-27.925882604680368,745512974209254177,745512974209253464,354.9931224023045,474.3210639870728,0.0628486,0.0868037,53.188165986392406,-27.925882604680368,3.6516094e-06,4.7012213e-06,111283.88148286744,1837.251033378368,94922.08791580528,1073.279219489245,False,108010.25698481196,1420.2750461978335,False,112256.06217882202,2008.9193847665003,False,111059.1000414461,2941.2896570789244,False,112531.69058346776,4105.148822096375,False,-0.053712826516252,65.12495016216083,108491.42909683648,1070.0983928221976,0.0,0.0535875876366055,False,165172.84375,2171.931396484375,False,171665.6689453125,3072.105713932729,False,172087.16898322105,6277.728836974877,False,False,-0.0821394240621729,99.5912195530997,False,False,0.6494603442420025,0.00015926957054762422,0.6494603442420025,31.868618404020317,2025071100820,102,R23_S10
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071700593,60874.32376822144,60874.32359460972,g,2.06818225023786,61.1808937509548,107.439602475265,23.337690353393555,30.0001056194305,123.288090120393,52.9762187382655,-28.0798184333768,-1,g,20250717,g_6,0.1420601209875304,53.18817579838662,-27.925885679370985,745539332017226605,745539332017226286,1908.29065435296,3442.089842126216,0.14076707,0.20064314,53.18817579838662,-27.925885679370985,1.02781005e-05,8.953441e-06,10830.72980433822,680.1333221335797,10218.391704458189,400.4281451352263,False,10969.246241679237,531.7318597144035,False,11457.433938938488,756.2117270050538,False,12688.63218842999,1107.923346314775,False,14844.699448589428,1551.9625495666332,False,0.17048075223453,24.619602209975746,11213.489085233725,341.3460303181082,0.0,0.0866612947999474,False,20983.169921875,1017.1546630859376,False,21917.028564453125,1446.5642228332797,False,28396.55926269293,2968.7631376354047,False,False,0.3261141662545623,47.09505878517015,False,False,0.5218240529885455,0.00015791717976698882,0.5218240529885455,32.106189765947654,2025071700593,95,R22_S12
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071700594,60874.32420468559,60874.32403107426,g,2.05975407619025,61.051388624656894,107.382829388369,23.34398460388184,30.0000369548798,123.287969785116,52.9760805377665,-28.0798806249075,-1,g,20250717,g_6,0.0957172477076012,53.18815433386781,-27.925878401904093,745539332151444331,745539332151444022,1907.346001928327,3440.412673394909,0.14676401,0.18322189,53.18815433386781,-27.925878401904093,9.632615e-06,8.813947e-06,12903.684495745709,675.6555175884395,11127.1734220562,398.386854365623,False,12574.990313170118,529.0331430008679,False,13508.794844031669,753.2015301786718,False,12675.823799027712,1103.3509967804257,False,13664.83601531992,1544.084648585465,False,0.2037125238686683,24.371636263243467,12111.516697957715,338.4660517300202,0.0,0.0043147802399915,False,24203.0,1018.2265625,False,26000.287353515625,1449.68196244429,False,26300.618755340576,2971.8894264732653,False,False,0.3920841362422034,46.9079257947021,False,False,0.5205863090898525,0.00015739532306226732,0.5205863090898525,32.108768143990474,2025071700594,95,R22_S12
[PBM2009] s9247,53.18815280828,-27.92585184797,2025071700595,60874.32463996358,60874.324466343314,g,2.05144417817948,60.9218403354325,107.32602744378,23.40242576599121,30.0015821456909,123.287804171068,52.9761170199617,-28.0798788969172,-1,g,20250717,g_6,0.1006037602999144,53.188170501459055,-27.92587501180538,745539332285662120,745539332285661813,1898.4345199273032,3437.284720673556,0.121933766,0.14162618,53.188170501459055,-27.92587501180538,7.567276e-06,7.1251825e-06,11528.439919939305,669.8584229451852,10400.840671240076,396.297698390138,False,11157.545790690452,526.2526650516503,False,11304.24728741934,748.9574714936664,False,11885.092493723168,1098.1046124223674,False,13715.21103102196,1536.7664887360347,False,0.6953744268872093,24.48688093407004,11976.252918488492,316.6308206689393,0.0,0.1763645171647385,False,21537.84375,1015.845947265625,False,21821.02734375,1445.7416800283147,False,26475.00424608588,2966.4800069428743,False,False,1.342308249054088,47.267976791356574,False,False,0.5235470681622064,0.00021523065889026232,0.5235470681622064,32.10261067023398,2025071700595,95,R22_S12
